h;E(h)
0.00512695;0.000513577
0.00514221;0.000515118
0.00515747;0.000516659
0.00517273;0.000518201
0.00518799;0.000519742
0.00520325;0.000521284
0.00521851;0.000522826
0.00523376;0.000524367
0.00524902;0.000525909
0.00526428;0.000527451
0.00527954;0.000528993
0.0052948;0.000530535
0.00531006;0.000532077
0.00532532;0.00053362
0.00534058;0.000535162
0.00535583;0.000536704
0.00537109;0.000538247
0.00538635;0.000539789
0.00540161;0.000541332
0.00541687;0.000542875
0.00543213;0.000544417
0.00544739;0.00054596
0.00546265;0.000547503
0.00547791;0.000549046
0.00549316;0.000550589
0.00550842;0.000552132
0.00552368;0.000553675
0.00553894;0.000555219
0.0055542;0.000556762
0.00556946;0.000558306
0.00558472;0.000559849
0.00559998;0.000561393
0.00561523;0.000562936
0.00563049;0.00056448
0.00564575;0.000566024
0.00566101;0.000567568
0.00567627;0.000569112
0.00569153;0.000570656
0.00570679;0.0005722
0.00572205;0.000573744
0.0057373;0.000575288
0.00575256;0.000576833
0.00576782;0.000578377
0.00578308;0.000579922
0.00579834;0.000581466
0.0058136;0.000583011
0.00582886;0.000584556
0.00584412;0.0005861
0.00585938;0.000587645
0.00587463;0.00058919
0.00588989;0.000590735
0.00590515;0.00059228
0.00592041;0.000593826
0.00593567;0.000595371
0.00595093;0.000596916
0.00596619;0.000598462
0.00598145;0.000600007
0.0059967;0.000601553
0.00601196;0.000603098
0.00602722;0.000604644
0.00604248;0.00060619
0.00605774;0.000607736
0.006073;0.000609282
0.00608826;0.000610828
0.00610352;0.000612374
0.00611877;0.00061392
0.00613403;0.000615466
0.00614929;0.000617013
0.00616455;0.000618559
0.00617981;0.000620105
0.00619507;0.000621652
0.00621033;0.000623199
0.00622559;0.000624745
0.00624084;0.000626292
0.0062561;0.000627839
0.00627136;0.000629386
0.00628662;0.000630933
0.00630188;0.00063248
0.00631714;0.000634027
0.0063324;0.000635574
0.00634766;0.000637122
0.00636292;0.000638669
0.00637817;0.000640217
0.00639343;0.000641764
0.00640869;0.000643312
0.00642395;0.000644859
0.00643921;0.000646407
0.00645447;0.000647955
0.00646973;0.000649503
0.00648499;0.000651051
0.00650024;0.000652599
0.0065155;0.000654147
0.00653076;0.000655695
0.00654602;0.000657244
0.00656128;0.000658792
0.00657654;0.000660341
0.0065918;0.000661889
0.00660706;0.000663438
0.00662231;0.000664986
0.00663757;0.000666535
0.00665283;0.000668084
0.00666809;0.000669633
0.00668335;0.000671182
0.00669861;0.000672731
0.00671387;0.00067428
0.00672913;0.000675829
0.00674438;0.000677379
0.00675964;0.000678928
0.0067749;0.000680477
0.00679016;0.000682027
0.00680542;0.000683577
0.00682068;0.000685126
0.00683594;0.000686676
0.0068512;0.000688226
0.00686646;0.000689776
0.00688171;0.000691326
0.00689697;0.000692876
0.00691223;0.000694426
0.00692749;0.000695976
0.00694275;0.000697526
0.00695801;0.000699077
0.00697327;0.000700627
0.00698853;0.000702178
0.00700378;0.000703728
0.00701904;0.000705279
0.0070343;0.00070683
0.00704956;0.00070838
0.00706482;0.000709931
0.00708008;0.000711482
0.00709534;0.000713033
0.0071106;0.000714584
0.00712585;0.000716136
0.00714111;0.000717687
0.00715637;0.000719238
0.00717163;0.00072079
0.00718689;0.000722341
0.00720215;0.000723893
0.00721741;0.000725444
0.00723267;0.000726996
0.00724792;0.000728548
0.00726318;0.0007301
0.00727844;0.000731652
0.0072937;0.000733204
0.00730896;0.000734756
0.00732422;0.000736308
0.00733948;0.00073786
0.00735474;0.000739413
0.00737;0.000740965
0.00738525;0.000742517
0.00740051;0.00074407
0.00741577;0.000745623
0.00743103;0.000747175
0.00744629;0.000748728
0.00746155;0.000750281
0.00747681;0.000751834
0.00749207;0.000753387
0.00750732;0.00075494
0.00752258;0.000756493
0.00753784;0.000758046
0.0075531;0.0007596
0.00756836;0.000761153
0.00758362;0.000762707
0.00759888;0.00076426
0.00761414;0.000765814
0.00762939;0.000767368
0.00764465;0.000768921
0.00765991;0.000770475
0.00767517;0.000772029
0.00769043;0.000773583
0.00770569;0.000775137
0.00772095;0.000776691
0.00773621;0.000778246
0.00775146;0.0007798
0.00776672;0.000781354
0.00778198;0.000782909
0.00779724;0.000784463
0.0078125;0.000786018
0.00782776;0.000787573
0.00784302;0.000789127
0.00785828;0.000790682
0.00787354;0.000792237
0.00788879;0.000793792
0.00790405;0.000795347
0.00791931;0.000796902
0.00793457;0.000798457
0.00794983;0.000800013
0.00796509;0.000801568
0.00798035;0.000803124
0.00799561;0.000804679
0.00801086;0.000806235
0.00802612;0.00080779
0.00804138;0.000809346
0.00805664;0.000810902
0.0080719;0.000812458
0.00808716;0.000814014
0.00810242;0.00081557
0.00811768;0.000817126
0.00813293;0.000818682
0.00814819;0.000820238
0.00816345;0.000821795
0.00817871;0.000823351
0.00819397;0.000824908
0.00820923;0.000826464
0.00822449;0.000828021
0.00823975;0.000829578
0.008255;0.000831135
0.00827026;0.000832691
0.00828552;0.000834248
0.00830078;0.000835805
0.00831604;0.000837363
0.0083313;0.00083892
0.00834656;0.000840477
0.00836182;0.000842034
0.00837708;0.000843592
0.00839233;0.000845149
0.00840759;0.000846707
0.00842285;0.000848265
0.00843811;0.000849822
0.00845337;0.00085138
0.00846863;0.000852938
0.00848389;0.000854496
0.00849915;0.000856054
0.0085144;0.000857612
0.00852966;0.00085917
0.00854492;0.000860728
0.00856018;0.000862287
0.00857544;0.000863845
0.0085907;0.000865404
0.00860596;0.000866962
0.00862122;0.000868521
0.00863647;0.00087008
0.00865173;0.000871638
0.00866699;0.000873197
0.00868225;0.000874756
0.00869751;0.000876315
0.00871277;0.000877874
0.00872803;0.000879433
0.00874329;0.000880993
0.00875854;0.000882552
0.0087738;0.000884111
0.00878906;0.000885671
0.00880432;0.00088723
0.00881958;0.00088879
0.00883484;0.00089035
0.0088501;0.00089191
0.00886536;0.000893469
0.00888062;0.000895029
0.00889587;0.000896589
0.00891113;0.000898149
0.00892639;0.00089971
0.00894165;0.00090127
0.00895691;0.00090283
0.00897217;0.00090439
0.00898743;0.000905951
0.00900269;0.000907511
0.00901794;0.000909072
0.0090332;0.000910633
0.00904846;0.000912194
