h;E(h)
1.52588e-05;0.980067
3.05176e-05;0.980067
4.57764e-05;0.980067
6.10352e-05;0.980067
7.62939e-05;0.980067
9.15527e-05;0.980067
0.000106812;0.980067
0.00012207;0.980067
0.000137329;0.980067
0.000152588;0.980067
0.000167847;0.980067
0.000183105;0.980067
0.000198364;0.980067
0.000213623;0.980067
0.000228882;0.980067
0.000244141;0.980067
0.000259399;0.980067
0.000274658;0.980067
0.000289917;0.980067
0.000305176;0.980066
0.000320435;0.980066
0.000335693;0.980066
0.000350952;0.980066
0.000366211;0.980066
0.00038147;0.980066
0.000396729;0.980066
0.000411987;0.980066
0.000427246;0.980066
0.000442505;0.980066
0.000457764;0.980066
0.000473022;0.980066
0.000488281;0.980066
0.00050354;0.980066
0.000518799;0.980066
0.000534058;0.980066
0.000549316;0.980066
0.000564575;0.980066
0.000579834;0.980066
0.000595093;0.980066
0.000610352;0.980066
0.00062561;0.980066
0.000640869;0.980066
0.000656128;0.980066
0.000671387;0.980066
0.000686646;0.980066
0.000701904;0.980066
0.000717163;0.980066
0.000732422;0.980066
0.000747681;0.980066
0.000762939;0.980066
0.000778198;0.980066
0.000793457;0.980066
0.000808716;0.980066
0.000823975;0.980066
0.000839233;0.980066
0.000854492;0.980066
0.000869751;0.980066
0.00088501;0.980066
0.000900269;0.980066
0.000915527;0.980066
0.000930786;0.980066
0.000946045;0.980066
0.000961304;0.980066
0.000976562;0.980066
0.000991821;0.980066
0.00100708;0.980066
0.00102234;0.980066
0.0010376;0.980066
0.00105286;0.980066
0.00106812;0.980065
0.00108337;0.980065
0.00109863;0.980065
0.00111389;0.980065
0.00112915;0.980065
0.00114441;0.980065
0.00115967;0.980065
0.00117493;0.980065
0.00119019;0.980065
0.00120544;0.980065
0.0012207;0.980065
0.00123596;0.980065
0.00125122;0.980065
0.00126648;0.980065
0.00128174;0.980065
0.001297;0.980065
0.00131226;0.980065
0.00132751;0.980065
0.00134277;0.980065
0.00135803;0.980065
0.00137329;0.980065
0.00138855;0.980065
0.00140381;0.980065
0.00141907;0.980065
0.00143433;0.980065
0.00144958;0.980065
0.00146484;0.980065
0.0014801;0.980064
0.00149536;0.980064
0.00151062;0.980064
0.00152588;0.980064
0.00154114;0.980064
0.0015564;0.980064
0.00157166;0.980064
0.00158691;0.980064
0.00160217;0.980064
0.00161743;0.980064
0.00163269;0.980064
0.00164795;0.980064
0.00166321;0.980064
0.00167847;0.980064
0.00169373;0.980064
0.00170898;0.980064
0.00172424;0.980064
0.0017395;0.980064
0.00175476;0.980064
0.00177002;0.980063
0.00178528;0.980063
0.00180054;0.980063
0.0018158;0.980063
0.00183105;0.980063
0.00184631;0.980063
0.00186157;0.980063
0.00187683;0.980063
0.00189209;0.980063
0.00190735;0.980063
0.00192261;0.980063
0.00193787;0.980063
0.00195312;0.980063
0.00196838;0.980063
0.00198364;0.980063
0.0019989;0.980063
0.00201416;0.980063
0.00202942;0.980063
0.00204468;0.980062
0.00205994;0.980062
0.0020752;0.980062
0.00209045;0.980062
0.00210571;0.980062
0.00212097;0.980062
0.00213623;0.980062
0.00215149;0.980062
0.00216675;0.980062
0.00218201;0.980062
0.00219727;0.980062
0.00221252;0.980062
0.00222778;0.980062
0.00224304;0.980062
0.0022583;0.980062
0.00227356;0.980062
0.00228882;0.980061
0.00230408;0.980061
0.00231934;0.980061
0.00233459;0.980061
0.00234985;0.980061
0.00236511;0.980061
0.00238037;0.980061
0.00239563;0.980061
0.00241089;0.980061
0.00242615;0.980061
0.00244141;0.980061
0.00245667;0.980061
0.00247192;0.980061
0.00248718;0.980061
0.00250244;0.98006
0.0025177;0.98006
0.00253296;0.98006
0.00254822;0.98006
0.00256348;0.98006
0.00257874;0.98006
0.00259399;0.98006
0.00260925;0.98006
0.00262451;0.98006
0.00263977;0.98006
0.00265503;0.98006
0.00267029;0.98006
0.00268555;0.98006
0.00270081;0.980059
0.00271606;0.980059
0.00273132;0.980059
0.00274658;0.980059
0.00276184;0.980059
0.0027771;0.980059
0.00279236;0.980059
0.00280762;0.980059
0.00282288;0.980059
0.00283813;0.980059
0.00285339;0.980059
0.00286865;0.980059
0.00288391;0.980058
0.00289917;0.980058
0.00291443;0.980058
0.00292969;0.980058
0.00294495;0.980058
0.00296021;0.980058
0.00297546;0.980058
0.00299072;0.980058
0.00300598;0.980058
0.00302124;0.980058
0.0030365;0.980058
0.00305176;0.980057
0.00306702;0.980057
0.00308228;0.980057
0.00309753;0.980057
0.00311279;0.980057
0.00312805;0.980057
0.00314331;0.980057
0.00315857;0.980057
0.00317383;0.980057
0.00318909;0.980057
0.00320435;0.980057
0.0032196;0.980056
0.00323486;0.980056
0.00325012;0.980056
0.00326538;0.980056
0.00328064;0.980056
0.0032959;0.980056
0.00331116;0.980056
0.00332642;0.980056
0.00334167;0.980056
0.00335693;0.980056
0.00337219;0.980055
0.00338745;0.980055
0.00340271;0.980055
0.00341797;0.980055
0.00343323;0.980055
0.00344849;0.980055
0.00346375;0.980055
0.003479;0.980055
0.00349426;0.980055
0.00350952;0.980054
0.00352478;0.980054
0.00354004;0.980054
0.0035553;0.980054
0.00357056;0.980054
0.00358582;0.980054
0.00360107;0.980054
0.00361633;0.980054
0.00363159;0.980054
0.00364685;0.980054
0.00366211;0.980053
0.00367737;0.980053
0.00369263;0.980053
0.00370789;0.980053
0.00372314;0.980053
0.0037384;0.980053
0.00375366;0.980053
0.00376892;0.980053
0.00378418;0.980053
0.00379944;0.980052
0.0038147;0.980052
0.00382996;0.980052
0.00384521;0.980052
0.00386047;0.980052
0.00387573;0.980052
0.00389099;0.980052
0.00390625;0.980052
0.00392151;0.980052
0.00393677;0.980051
0.00395203;0.980051
0.00396729;0.980051
0.00398254;0.980051
0.0039978;0.980051
0.00401306;0.980051
0.00402832;0.980051
0.00404358;0.980051
0.00405884;0.98005
0.0040741;0.98005
0.00408936;0.98005
0.00410461;0.98005
0.00411987;0.98005
0.00413513;0.98005
0.00415039;0.98005
0.00416565;0.98005
0.00418091;0.980049
0.00419617;0.980049
0.00421143;0.980049
0.00422668;0.980049
0.00424194;0.980049
0.0042572;0.980049
0.00427246;0.980049
0.00428772;0.980049
0.00430298;0.980048
0.00431824;0.980048
0.0043335;0.980048
0.00434875;0.980048
0.00436401;0.980048
0.00437927;0.980048
0.00439453;0.980048
0.00440979;0.980048
0.00442505;0.980047
0.00444031;0.980047
0.00445557;0.980047
0.00447083;0.980047
0.00448608;0.980047
0.00450134;0.980047
0.0045166;0.980047
0.00453186;0.980046
0.00454712;0.980046
0.00456238;0.980046
0.00457764;0.980046
0.0045929;0.980046
0.00460815;0.980046
0.00462341;0.980046
0.00463867;0.980045
0.00465393;0.980045
0.00466919;0.980045
0.00468445;0.980045
0.00469971;0.980045
0.00471497;0.980045
0.00473022;0.980045
0.00474548;0.980045
0.00476074;0.980044
0.004776;0.980044
0.00479126;0.980044
0.00480652;0.980044
0.00482178;0.980044
0.00483704;0.980044
